CreationFinishDate,Artist,MediumMaterial,MediumDetail,Facility,CreditLine,AccessionNumber,DisplayTitle,DisplayDimensions,Media&Support,CurrentLocation,LocationDescription,StreetAddress,StreetAddress2,DistrictName,GeocodingSource,GeocodingAccuracy,GeocodingAccuracyType,Latitude,Longitude,point,SFFindNeighborhoods,CurrentPoliceDistricts,CurrentSupervisorDistricts,AnalysisNeighborhoods
1995,Joesam.,Steel,#836   steel,Tenderloin Recreation Center,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Tenderloin Children's Recreation Center,1995.7.a,Folks in the 'Hood [figures with hoop],74 x 72 x 1 1/2 in.,#836   steel on steel fence,Public Display,Front Fence,"570 Ellis St, San Francisco, CA 94109",,District 6,Automation,1,parcel,37.784672,-122.415597,POINT (-122.415597 37.784672),20,5,10,36
2017,"Ezawa, Kota", Enamel Paint,Enamel Paint,International Terminal,Collection of the City and County of San Francisco,2017.11,Mondrian Meets The Beatles,235 x 312 x 10 1/2 in.,Enamel Paint on wood,SFO,Gate 100,BA/G,,SFO,Department Data,,,37.62207,-122.38366,POINT (-122.38366 37.62207),,,,
1940,"Bufano, Beniamino",granite,Red granite,Maritime Museum,Collection of the City and County of San Francisco; Completed for the City of San Francisco under the Works Progress Administration,1942.2,Seal,63 x 22 3/4 x 52 1/2 in.,Red granite on black granite,Public Display,External Balcony,"900 Beach St, San Francisco, CA 94109",,District 2,Automation,1,parcel,37.8064,-122.423925,POINT (-122.423925 37.8064),98,6,6,32
2006,"Poethig, Johanna and Morales, Julio Cesar","Glass, Plaster, Soffits","Sandblasted glass, painted soffits, bas-relief sculpted plaster in building entry, eight painted soffits in dayrooms,",SFPD   Youth Guidance Center (Juvenile Hall),Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the San Francisco Juvenile Justice Center,2006.8,Roots and Veins,Variable,"Sandblasted glass, painted soffits, bas-relief sculpted plaster, Plexiglas lightboxes",City Agency,"Entrance Facade, Dayrooms, Multi-Purpose Room",375 Woodside Avenue,,District 8,Department Data,,,37.74706,-122.452764,POINT (-122.452764 37.74706),49,7,8,38
1935,"Moya del Pino, Jose",Fresco,fresco,African American Art and Culture Complex,Collection of the City and County of San Francisco,1973.26.a,Murals for the Acme Beer Company (A Family Picnic),54 x 138 in.,fresco,Public Display,,"726 Fulton St, San Francisco, CA 94102",,District 5,Automation,1,range_interpolation,37.778229,-122.428493,POINT (-122.428493 37.778229),97,4,11,39
1996,"Gonzalez, Arthur","Ceramic, Glaze, Oil, Enamel, Paint","Ceramic, glaze, oil, enamel and epoxy paint",SFPD   Taraval Station,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Taraval Police Station,1996.2,Peaceable Kingdom,77  x 138  x 8 in.,"Ceramic, glaze, oil, enamel and epoxy paint",City Agency,Lobby,"2345 24th Ave, San Francisco, CA 94116",,District 4,Automation,1,parcel,37.743724,-122.481369,POINT (-122.481369 37.743724),40,10,7,35
2013,"Crutcher, Colette",Iron,iron,Cabrillo Playground,Collection of the City and County of San Francisco,2017.5.a,Dahlias,121 x 299 in.,iron,Public Display,38Th Avenue Side,853 38th Avenue,,District 1,Department Data,,,37.7728667,-122.4987021,POINT (-122.4987021 37.7728667),8,8,4,29
,Anonymous,Bronze,Bronze,San Francisco General Hospital,Gift of the Chinese Cultural Center,1984.3,Untitled (Animal),,Bronze,City Agency,Main Building Fourth Floor East Terrace,"1001 Portrero Avenue, San Francisco, CA",,District 10,,,,,,,,,,
2006,"Buchen, Bill and Mary",Steel,Painted steel,3rd Street Light Rail,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Third Street Light Rail Project,2007.12.1,Untitled (Pole-mounted sculpture),300 x 84 x 84 in.,Painted steel,Public Display,Southbound Platform,3rd and 20th St.,,District 10,Department Data,,,37.760471,-122.388618,POINT (-122.388618 37.760471),55,2,9,26
1977,"Barnes, Carroll",Steel,COR-TEN steel,Ingleside,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Muni Railway,1977.61.a-b,Transverse and Column,"112"" h x 216"" w x 78"" d ; 1 1/2 stories h x 83 1/2"" w x 83 1/2"" d",COR-TEN steel on concrete,Public Display,Nw Corner,"Ocean Ave and San Jose Ave, San Francisco, CA 94112",,District 11,Automation,0.9,intersection,37.723085,-122.443274,POINT (-122.443274 37.723085),80,9,1,28
1982,"Eversley, Frederick",resin,resin,Secure Connector,Purchased by the San Francisco Art Commission for the San Francisco International Airport,1985.8.7,Untitled [White],19 1/2 in. diameter  x 4 3/4 in.,resin,SFO,Windows,Between T1 and T2,,SFO,Department Data,,,37.62207,-122.38366,POINT (-122.38366 37.62207),,,,
1930,"Bufano, Beniamino",Granite,Granite,Valencia Gardens Apartments,Collection of the City and County of San Francisco; Completed for the City of San Francisco under the Works Progress Administration,1942.8,Two Sea Lions,59 1/4  x 104  x 32 in.,Granite on concrete,Public Display,Southeast Courtyard,390 Valencia St.,,District 8,Department Data,,,37.766672,-122.422255,POINT (-122.422255 37.766672),37,3,5,20
1996,"Beldner, Ray",Steel,Stainless steel mesh over steel armature with photo-etched plaques,MUNI terminal,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Ocean Beach Terminal Project,1996.1.1,Playland Revisited [Laughing Sal],186 x 100 x 4 1/2 in.,Stainless steel mesh over steel armature with photo-etched plaques,Public Display,Ne Intersection Corner,"Cabrillo St and La Playa St, San Francisco, CA 94121",,District 1,Automation,1,intersection,37.773258,-122.510037,POINT (-122.510037 37.773258),8,8,4,29
2005,"Saulls, Vicki","Bronze, Zinc, Aluminum",Cold-cast bronze and zinc/aluminum,Eureka Valley Recreation Center,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commision for the Eureka Valley Recreation Center,2006.5.c,From the Heart Outwards,10 x 10 x 4 in.,Cold-cast bronze and zinc/aluminum,Public Display,Interior Lobby,"100 Collingwood St, San Francisco, CA 94114",,District 8,Automation,1,parcel,37.76048,-122.436243,POINT (-122.436243 37.76048),38,3,5,5
1987,"Kogure, Kimiko",Glass,Stained glass,Trocadero Clubhouse,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Stern Grove Historic Renovation,1987.44.a,Stern Grove Trocadero Clubhouse [first floor door],35 x 25 1/2 in.,Stained glass on wood,Public Display,Stern Grove Entry Rd.,"Stern Grove, San Francisco, CA",,District 4,,,,,,,,,,
1986,M.E.T.A.L. (Mural Environmentalists Together in Art Labor),Steel,Painted steel,Mission St. and Steuart St.,Collection of the City and County of San Francisco; Gift of the International Longshoremen's & Warehousemen's Union Memorial,1986.25,International Longshoremen's & Warehousemen's Union Memorial (ILWU),approx. 2 stories x 286 in. x 220 in.,Painted steel on Steel armatures and concrete footing,Public Display,,"SW corner of Hotel Vitale, San Francisco, CA",,District 6,,,,,,,,,,
2006,"Nagasawa, Nobuho, Margrill, Anita and Buchen, Bill and Mary",Steel,"Painted steel, stainless steel",3rd Street Light Rail,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Third Street Light Rail Project,2007.5.1-2,Untitled (Third Street Light Rail Project),Light rail platform,"Painted steel, stainless steel on Steel, concrete",Public Display,3Rd And Mission Rock St.,3rd and Mission Rock St.,,District 6,Department Data,,,37.7729306,"-122.3919976,17z",,,,,
1938,"Puccinelli, Raymond (Raimondo)",Bronze,Bronze,Telegraph Hill,Collection of the City and County of San Francisco,1938.2,Guglielmo Marconi (1874-1937) Memorial Plaque,Approx. 8' h x 8' w,Bronze on granite,Public Display,,Lombard St. at Telegraph Hill Blvd.,,District 3,Department Data,,,37.8029189,-122.412311,POINT (-122.412311 37.8029189),106,6,3,23
2015,"Nagase, Masayuki",Granite,Granite,San Francisco General Hospital,Collection of the City and County of San Francisco,2016.11.b.2,Breath Between Sky and Ocean [Boulder],41 x 57 x 42 in.,Granite,City Agency,Acute Care Unit Roof Garden,1001 Portrero Avenue,,District 10,Department Data,,,37.755652,-122.4053538,POINT (-122.4053538 37.755652),54,3,9,20
2008,"Igarashi, Takenobu","Aluminum,  steel",Aluminum and steel,Laguna Honda Hospital,Collection of the City and County of San Francisco,2011.24,Sky Dancing,,Aluminum and steel,City Agency,Pavilion Mezzanine Patio,"375 Laguna Honda Blvd, San Francisco, CA 94131",,District 7,Automation,1,parcel,37.748644,-122.456145,POINT (-122.456145 37.748644),49,7,8,38
2008,"Finneran, Bean",Ceramic Tile,Glazed ceramic tile,Junipero Serra Playground,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Junipero Serra Playground clubhouse,2008.7.a,Untitled [north wall],84 x 72 x 1/4 in.,Glazed ceramic tile,Public Display,Clubhouse North Exterior,"300 Stonecrest Dr, San Francisco, CA 94132",,District 7,Automation,1,parcel,37.724823,-122.473852,POINT (-122.473852 37.724823),41,10,8,41
1999,"Montoya, Emmanuel Catarino",Mixed media color Lino-cut print,Mixed media color Lino-cut print,Mission Library,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the San Francisco Public Library Mission Branch,1999.8.3,Wen Ch'ang: Chinese Deity of Literature,37  x 60 in.,Mixed media color Lino-cut print,Public Display,,"300 Bartlett St, San Francisco, CA 94110",,District 9,Automation,1,parcel,37.751997,-122.419704,POINT (-122.419704 37.751997),53,3,2,20
2005,"Blackstone, Amy","Steel,Paint","10-gauge   steel, Tnemec paint, Rustoleum spray paint",Kidpower Park,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Kidpower Park,2005.6.g,Untitled,53 1/2 x 35 x 2 in.,"10-gauge   steel, Tnemec paint, Rustoleum spray paint",Public Display,Playground Entrance,"45 Hoff St, San Francisco, CA 94110",,District 9,Automation,1,parcel,37.764154,-122.42028,POINT (-122.42028 37.764154),53,3,2,20
1985,"Boyce, Roger",enamel,enamel,Mission Recreation Center,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Mission Recreation Center,1985.24.2,Players,84  x 48 in.,enamel,Public Display,"Gymnasium, Upstairs",2450 Harrison St.,,District 9,Department Data,,,37.7581968,-122.4128127,POINT (-122.4128127 37.7581968),53,3,2,20
1952,"Leong, James",Egg tempera,Egg tempera,Chinese Historical Society of America,Collection of the City and County of San Francisco; Commissioned by the San Francisco Housing Authority for the Chinese Health Center,1952.21,100 Years of Progress of Chinese in America,54 x 210 in.,Egg tempera on panel,Public Display,Downstairs,"965 Clay St, San Francisco, CA 94108",,District 3,Automation,1,parcel,37.793767,-122.408851,POINT (-122.408851 37.793767),16,6,3,6
2003,"Rodriguez, Isis",Ceramic Tile,Glazed ceramic tile,Parque Ninos Unidos,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Parque Ninos Unidos,2005.11.a-q,Los Ninos del Sol,varies,Glazed ceramic tile on cement,Public Display,Park And Playground Entrances,"23rd St and Treat Ave, San Francisco, CA 94110",,District 9,Automation,0.8,intersection,37.754165,-122.413141,POINT (-122.413141 37.754165),53,3,2,20
1934,"Wight, Clifford",Fresco,Fresco,Coit Tower,Collection of the City and County of San Francisco; Commissioned by the Public Works of Art Project for Coit Tower,1934.4.a-b,Surveyor and Ironworker,120 x 48 in.,Fresco,Public Display,1St Floor,1 Telegraph Hill Blvd.,,District 3,Department Data,,,37.8023949,-122.4058222,POINT (-122.4058222 37.8023949),18,6,3,23
1968,"Stellon, Anthony","Glass, gold, Marble, tesserae","Glass smalti, 22K gold smalti, marble - hand-cut tesserae",Franklin Square,Collection of the City and County of San Francisco; Gift to the City from Mayor Joseph Alioto,1968.68,The Brotherhood of Man,93 1/2  x 160 in.,"Glass smalti, 22K gold smalti, marble - hand-cut tesserae",Public Display,Playground,"2500 17th St, San Francisco, CA 94110",,District 9,Automation,1,parcel,37.765007,-122.409453,POINT (-122.409453 37.765007),53,3,9,20
2003,"Rodriguez, Isis",Ceramic Tile,Glazed ceramic tile,Parque Ninos Unidos,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Parque Ninos Unidos,2005.11.a,Los Ninos del Sol,66 x 9 1/2 in.,Glazed ceramic tile on cement,Public Display,23Rd St. Entrance,"23rd St and Treat Ave, San Francisco, CA 94110",,District 9,Automation,0.8,intersection,37.754165,-122.413141,POINT (-122.413141 37.754165),53,3,2,20
2010,"Roberts, Kent","Steel,  concrete",Stainless steel and concrete,Moscone Recreation Center,Collection of the City and County of San Francisco; Commissioned by the San Francsisco Arts Commission for the Moscone Recreation Center,2010.7,Passage,60 x 696 x 120 in.,Stainless steel and concrete,Public Display,Edge Of Playing Fields,Laguna and Bay Streets,,District 2,Department Data,,,37.8021249,-122.4331353,POINT (-122.4331353 37.8021249),17,4,6,13
,Anonymous,Bronze,Bronze,Golden Gate Park,Collection of the City and County of San Francisco; Gift of the Beethoven Maenercher of New York,1951.2,Ludwig Van Beethoven (1770-1827),212  x 106  x 106 in.,Bronze on granite,Public Display,West Of Cal Academy,Music Concourse Drive,,District 1,Department Data,,,37.7703537,-122.4666711,POINT (-122.4666711 37.7703537),9,8,4,12
2015,"Nagase, Masayuki",Granite,Granite,San Francisco General Hospital,Collection of the City and County of San Francisco,2016.11.c.3,Breath Between Sky and Ocean [Paver],33 x 49 x 2 in.,Granite,City Agency,Acute Care Unit Roof Garden,1001 Portrero Avenue,,District 10,Department Data,,,37.755652,-122.4053538,POINT (-122.4053538 37.755652),54,3,9,20
2012,"Suárez-Wolfe, Primitivo",Bronze,Bronze,,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Church and Duboce Streetscape Improvement Project,2013.5.a,Domestic Seating  (Wooden Chair),46 3/8 x 23 1/2 x 24 in.,Bronze,Public Display,Sw Corner,Duboce at Church St.,,District 8,Department Data,,,37.769469,-122.429497,POINT (-122.429497 37.769469),28,7,5,9
1996,"Aycock, Alice","Steel, Aluminum, plaster","Stainless steel, aluminum, plaster",Main Library,Collection of the City and County of San Francisco; Commissioned by the San Francsisco Arts Commission for the San Francisco Main Library,1996.11,Functional and Fantasy Stair,,"Stainless steel, aluminum, plaster",Public Display,Periodicals 4Th And 5Th Floors,"100 Larkin St, San Francisco, CA 94102",,District 6,Automation,1,parcel,37.779345,-122.415859,POINT (-122.415859 37.779345),21,5,10,36
1999,"Frey, Viola",Ceramic Tile,Ceramic tile,International Terminal,Commissioned for the San Francisco International Airport; Collection of the City and County of San Francisco.,1999.16,World Civilization,"180"" H X 240"" W",Ceramic tile,SFO,Gate A4,BA/A,,SFO,Department Data,,,37.62207,-122.38366,POINT (-122.38366 37.62207),,,,
1940,"Bufano, Beniamino",granite,Black granite,Valencia Gardens Apartments,Collection of the City and County of San Francisco; Completed for the City of San Francisco under the Works Progress Administration,1942.1,Mouse,34 1/4  x 16 3/4  x 31 1/2 in.,Black granite,Public Display,,390 Valencia St.,,District 8,Department Data,,,37.766672,-122.422255,POINT (-122.422255 37.766672),37,3,5,20
1983,"Pomodoro, Arnaldo",Bronze,cast bronze,Terminal 2,Purchased by the San Francisco Art Commission for the San Francisco International Airport.,1985.1,Cilindro Costruito,"192"" H X 18""diameter",cast bronze,SFO,Arrivals Stairway From Arrivals To Departures,BA/D,,SFO,Department Data,,,37.62207,-122.38366,POINT (-122.38366 37.62207),,,,
2000,"Alavi, Sayed","Concrete, stone, Paint, Bronze","Concrete, stone, paint, bronze",Richmond Recreation Center,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Richmond Recreation Center,2001.6.a-f,Speaking Stones,"Pathway, garden, and lobby","Concrete, stone, paint, bronze",Public Display,"Landscaping, Sidewalks, Lobby",251 18th Ave.,,District 1,Department Data,,,37.78327,-122.4779768,POINT (-122.4779768 37.78327),5,8,4,29
